canonical_smiles,molecule_chembl_id,Ki_nM,assay_chembl_id,pIC50
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,CHEMBL4641609,1.0,CHEMBL4629186,9.0
FC(F)(F)c1cccc(N2CCN(CCCCNc3nccc4ccccc34)CC2)c1,CHEMBL1223750,1.0,CHEMBL1225816,9.0
O=c1n(CCCCCCN2CCN(c3nsc4ccccc34)CC2)c2cccc3c2n1CCC3,CHEMBL4642981,1.0,CHEMBL4629186,9.0
C[C@@H]1Oc2c(cccc2N2CCN(CCCc3c[nH]c4ccccc34)CC2)NC1=O,CHEMBL198224,1.0,CHEMBL872394,9.0
O=c1ccc2cnc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2[nH]1,CHEMBL1774066,1.0,CHEMBL1776016,9.0
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)nc2N1,CHEMBL1774085,1.0,CHEMBL1776016,9.0
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCC5)CC3)nc2N1,CHEMBL1774076,1.0,CHEMBL1776016,9.0
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4F)CC3)nc2N1,CHEMBL1774073,1.0,CHEMBL1776016,9.0
O=c1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2[nH]1,CHEMBL1774064,1.0,CHEMBL1776016,9.0
COc1ccccc1N1CCN(CCCCNc2nccc3ccccc23)CC1,CHEMBL1223748,1.0,CHEMBL1225816,9.0
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2ccccc2c1,CHEMBL3290005,1.0,CHEMBL3297244,9.0
CCN(Cc1ccc(Cl)cc1)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,CHEMBL322070,1.0,CHEMBL674353,9.0
O=S(=O)(N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2[nH]1,CHEMBL6016595,1.01,CHEMBL5730969,8.995678626217357
O=C(NCc1ccccc1)N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,CHEMBL5876989,1.02,CHEMBL5730969,8.991399828238082
O=C(CCCN1CCC(O)(c2cc(Cl)ccc2Cl)CC1)c1ccc(F)cc1,CHEMBL4529368,1.023,CHEMBL4416273,8.99012436628784
COc1ccc2oc(C(=O)N[C@H]3CC[C@H](CCN4CCN(c5nsc6ccccc56)CC4)CC3)cc2c1,CHEMBL5840586,1.05,CHEMBL5730969,8.978810700930062
O=C(Nc1ccccc1)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,CHEMBL3918755,1.06,CHEMBL3872755,8.97469413473523
O[C@@]1(c2ccc(Cl)cc2)C[C@H]2CC[C@@H](C1)N2Cc1coc2ccccc12,CHEMBL3084515,1.06,CHEMBL1033058,8.97469413473523
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CHEMBL219916,1.091,CHEMBL1909140,8.962175249411658
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,CHEMBL392158,1.0985,CHEMBL941849,8.95919993874347
CN1CCN(C2=Nc3ccccc3Sc3ccc(F)cc32)CC1,CHEMBL3646151,1.1,CHEMBL3705566,8.958607314841775
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4ccncc4)cc32)CC1,CHEMBL1259024,1.1,CHEMBL1261591,8.958607314841775
Cc1cccc(C2=CCN(CCNC(=O)[C@H]3C[C@@H]4CC[C@H]3O4)CC2)n1,CHEMBL5789899,1.1,CHEMBL5736831,8.958607314841775
CN1CCN([C@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL303313,1.1,CHEMBL1261591,8.958607314841775
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2ccccc2c1,CHEMBL3290006,1.1,CHEMBL3297244,8.958607314841775
CC(C)(C)C(=O)NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1,CHEMBL5742873,1.1,CHEMBL5736831,8.958607314841775
FC(F)(F)c1cccc(N2CCN(CCCCNc3ccc(-c4ccccc4)cn3)CC2)c1,CHEMBL1223801,1.1,CHEMBL1225816,8.958607314841775
CCCN(CCc1ccc(NC(=O)CCC(=O)NCCOCCOCC(=O)NCCOCCOCC(=O)NCCCC[C@H](NC(C)=O)C(=O)NCCCC[C@H](NC(C)=O)C(=O)NCCCCCCNC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)cc1)C1CCc2c(O)cccc2C1,CHEMBL4546839,1.1,CHEMBL4368754,8.958607314841775
O=C1CCc2ccc(OCCCCN3CCN(c4cc(F)cc5ccccc45)CC3)nc2N1,CHEMBL1774082,1.1,CHEMBL1776016,8.958607314841775
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Br)cc(OC)c1OC,CHEMBL76402,1.125,CHEMBL941850,8.948847477552619
CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,CHEMBL1200986,1.1300000000000001,CHEMBL3369121,8.94692155651658
CCCN1CCO[C@@H]2c3cc(O)ccc3SC[C@H]21,CHEMBL98305,1.14,CHEMBL673086,8.943095148663527
COC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,CHEMBL6065165,1.18,CHEMBL5730969,8.928117992693874
COc1ccccc1N1CCN(CCCCNC(=O)c2cnn3ccc(OCCOCCOCCOCCOc4ccn5ncc(C(=O)NCCCCN6CCN(c7ccccc7OC)CC6)c5c4)cc23)CC1,CHEMBL1928137,1.195,CHEMBL1930838,8.922632094715844
CN1CCc2c(sc3ncn(CCN4CCN(c5cncc6ccccc56)CC4)c(=O)c23)C1,CHEMBL370110,1.2,CHEMBL863370,8.920818753952375
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)nc2N1,CHEMBL1774086,1.2,CHEMBL1776016,8.920818753952375
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccc(Cl)cc2s1,CHEMBL3290014,1.2,CHEMBL3297244,8.920818753952375
O[C@@]1(c2ccc(Cl)cc2)C[C@H]2CC[C@@H](C1)N2Cc1coc2ccc(F)cc12,CHEMBL3084521,1.2,CHEMBL1033058,8.920818753952375
O=C1CCc2ccc(OCCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)nc2N1,CHEMBL2165119,1.2,CHEMBL2169117,8.920818753952375
O=C(N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cccs1,CHEMBL6029993,1.2,CHEMBL5730969,8.920818753952375
O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2N1,CHEMBL4102628,1.205,CHEMBL4015806,8.919012953089112
CNC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,CHEMBL5433284,1.21,CHEMBL5381008,8.91721462968355
O=S(=O)(N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccco1,CHEMBL5906915,1.22,CHEMBL5730969,8.913640169325252
O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccccc2o1,CHEMBL4764006,1.23,CHEMBL4685403,8.910094888560602
COc1nc(N)c(Cl)cc1C(=O)NC1CC2CCCC(C1)N2Cc1ccccc1,CHEMBL131926,1.259,CHEMBL670399,8.899974269892137
COc1ccccc1N1CCN(CCCCOc2ccc3ccnn3c2)CC1,CHEMBL4098803,1.27,CHEMBL4010156,8.896196279044043
O=C(CCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CHEMBL2016628,1.29,CHEMBL2020817,8.88941028970075
CC(C)Oc1ccccc1N1CCCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1,CHEMBL3978288,1.29,CHEMBL3887359,8.88941028970075
CC(C)c1ccccc1N1CCN(CCCCCC(=O)N2CCc3ccccc3C2)CC1,CHEMBL492282,1.3,CHEMBL1034994,8.886056647693163
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cc(CN4CCN(c5ccccn5)CC4)ccc3CC[C@@H]21,CHEMBL601635,1.3,CHEMBL1073809,8.886056647693163
COc1ccccc1N1CCN(Cc2ccn(-c3ccccc3)c2)CC1,CHEMBL28321,1.3,CHEMBL672101,8.886056647693163
Oc1nc2cccc(N3CCN(Cc4cccc(-c5ccsc5)c4)CC3)c2o1,CHEMBL310045,1.3,CHEMBL672308,8.886056647693163
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4ccn5S(=O)(=O)c4ccccc4)CC3)cc2N1,CHEMBL3409238,1.3,CHEMBL3413541,8.886056647693163
COc1ccccc1N1CCN(CCOc2ccc3[nH]c(=O)[nH]c3c2)CC1,CHEMBL2299002,1.3,CHEMBL3073105,8.886056647693163
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4ccn5Cc4cccc(Cl)c4)CC3)cc2N1,CHEMBL3409242,1.3,CHEMBL3413541,8.886056647693163
CC(C)c1cc(-c2ccsc2)cc(N2CCN(C)CC2)n1,CHEMBL5408427,1.32,CHEMBL5391038,8.87942606879415
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL1909072,1.35,CHEMBL1909140,8.869666231504993
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4nnn(C)n4)cc32)CC1,CHEMBL1259216,1.3699999999999999,CHEMBL1261591,8.863279432843592
O=C(CCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CHEMBL2016627,1.3795,CHEMBL2020817,8.860278295184795
Cc1cccc(C2CCN(CCNC(=O)C3CCOCC3)CC2)n1,CHEMBL5926623,1.4,CHEMBL5736831,8.853871964321762
COc1ccccc1N1CCN(CC[C@H]2CC[C@H](NC(=O)c3cccs3)CC2)CC1,CHEMBL78950,1.4,CHEMBL671651,8.853871964321762
CN1CCN(C2Cc3ccccc3Sc3ccc(C#N)cc32)CC1,CHEMBL1259112,1.4,CHEMBL1261591,8.853871964321762
O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1,CHEMBL218166,1.4000000000000001,CHEMBL672308,8.853871964321762
Cc1cccc(C2=CCN(CCNC(=O)C(C)(C)C)CC2)n1,CHEMBL5911465,1.4,CHEMBL5736831,8.853871964321762
Cc1cccc(C2CCN(CCNC(=O)C(C)(C)C)CC2)n1,CHEMBL5784881,1.4,CHEMBL5736831,8.853871964321762
CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1,CHEMBL4078348,1.4,CHEMBL4010156,8.853871964321762
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCCC5)CC3)nc2N1,CHEMBL1774077,1.4,CHEMBL1776016,8.853871964321762
O[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]2CC[C@@H](C1)N2Cc1coc2ccc(F)cc12,CHEMBL3084524,1.4,CHEMBL1033058,8.853871964321762
O=C(NCc1ccccc1)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,CHEMBL3940712,1.4,CHEMBL3872755,8.853871964321762
O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,CHEMBL1258649,1.41,CHEMBL1260558,8.85078088734462
O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccc(F)cc2s1,CHEMBL4754193,1.413,CHEMBL4685403,8.849857838151442
O=C1COc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2N1,CHEMBL4100183,1.43,CHEMBL4015806,8.844663962534938
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,CHEMBL442,1.433,CHEMBL1909140,8.843753809602655
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL726,1.44,CHEMBL1030600,8.84163750790475
CN(C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccccc1,CHEMBL3953773,1.45,CHEMBL3872755,8.838631997765026
O=c1ccc2c(N3CCN(CCCCOc4ccn5ncc(/C=N/O)c5c4)CC3)ccc(O)c2[nH]1,CHEMBL4068561,1.4500000000000002,CHEMBL4046973,8.838631997765026
CCCN1CC[C@@H]2Cc3c(O)cccc3C[C@H]21,CHEMBL11066,1.45,CHEMBL672486,8.838631997765026
O=C(CCc1cn(CCCCCCCCn2cc(CCC(=O)OC3(c4ccc(Cl)cc4)CCN(CCCC(=O)c4ccc(F)cc4)CC3)nn2)nn1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,CHEMBL3318849,1.4500000000000002,CHEMBL3369121,8.838631997765026
COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(C=O)c3c2)CC1,CHEMBL4088639,1.45,CHEMBL4010156,8.838631997765026
CN1CCc2c(sc3ncn(CCN4CCN(c5ccnc6ccccc56)CC4)c(=O)c23)C1,CHEMBL198463,1.46,CHEMBL863370,8.835647144215564
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)NCCOCCOCCOCCOCCC(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)O)[C@@H](C)CC)C2=O)cc(OC)c1OC,CHEMBL3265049,1.47,CHEMBL3265956,8.832682665251824
O=C(CCCN1CCC(O)(c2c(Cl)cccc2Cl)CC1)c1ccc(F)cc1,CHEMBL4453290,1.479,CHEMBL4416273,8.830031826003108
NC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,CHEMBL5417351,1.49,CHEMBL5381008,8.826813731587727
O=S(=O)(NCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1cccc(O)c1,CHEMBL4104622,1.5,CHEMBL4041093,8.823908740944319
COc1ccc2occ(CN3[C@@H]4CC[C@H]3C[C@](O)(c3ccc(Cl)cc3)C4)c2c1,CHEMBL3084520,1.5,CHEMBL1033058,8.823908740944319
CN1CCc2ccccc2Cc2sc3ccccc3c2CC1,CHEMBL3753266,1.5,CHEMBL3757879,8.823908740944319
Fc1ccccc1N1CCN(CCCCNc2cc(-c3ccccc3)ccn2)CC1,CHEMBL1223802,1.5,CHEMBL1225816,8.823908740944319
O[C@@]1(c2ccc(Br)cc2)C[C@H]2CC[C@@H](C1)N2Cc1coc2ccccc12,CHEMBL3084519,1.5,CHEMBL1033058,8.823908740944319
N#Cc1cc2c3c(ccc2[nH]1)OCC(CN1CCC2(CC1)C(=O)NCN2c1ccccc1)O3,CHEMBL101535,1.5,CHEMBL672490,8.823908740944319
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CHEMBL54,1.5,CHEMBL673082,8.823908740944319
Cc1c(S(=O)(=O)NCCCCN2CCC(c3noc4cc(F)ccc34)CC2)sc2ccc(Cl)cc12,CHEMBL3290017,1.5,CHEMBL3297244,8.823908740944319
Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)cc4)CC3)noc2c1,CHEMBL4870716,1.5,CHEMBL4821052,8.823908740944319
COc1ccccc1N1CCN(CCOc2ccc3nn[nH]c3c2)CC1,CHEMBL2298805,1.51,CHEMBL3073105,8.821023052706831
OC1(c2ccc(Cl)cc2)CCN(CC[C@H]2C[C@@H]2c2ccc(F)cc2)CC1,CHEMBL4472382,1.514,CHEMBL4416273,8.819874124835946
CCCN(CCCCOc1ccn2ncc(/C=N\O)c2c1)[C@H]1CCc2c(O)cccc2C1,CHEMBL4098859,1.5350000000000001,CHEMBL4010156,8.813891620186794
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4CCCC5)CC3)cc21,CHEMBL1257614,1.5445,CHEMBL1260558,8.81121208736253
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,CHEMBL1621,1.6,CHEMBL5527105,8.795880017344075
CCCN(CCCCOc1ccn2ncc(C=O)c2c1)[C@H]1CCc2c(O)cccc2C1,CHEMBL4090208,1.5999999999999999,CHEMBL4010156,8.795880017344075
O=C1CCc2ccc(OCCCCN3CCN(c4c(F)ccc5ccccc45)CC3)nc2N1,CHEMBL1774081,1.6,CHEMBL1776016,8.795880017344075
O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5c4OCC(=O)N5)CC3)cc2N1,CHEMBL4064742,1.6,CHEMBL4015806,8.795880017344075
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,CHEMBL1112,1.6,CHEMBL913685,8.795880017344075
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)OCc1ccccc1,CHEMBL5792767,1.6,CHEMBL5730969,8.795880017344075
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4ccn(C)n4)cc32)CC1,CHEMBL1259232,1.6,CHEMBL1261591,8.795880017344075
Cc1ccccc1-c1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,CHEMBL1259062,1.6,CHEMBL1261591,8.795880017344075
FC(F)(F)c1cccc(N2CCN(CCCCNc3ccc4ccccc4n3)CC2)c1,CHEMBL1223747,1.6,CHEMBL1225816,8.795880017344075
CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl,CHEMBL20734,1.622,CHEMBL4822008,8.789949150124862
c1ccc2c(N3CCN(CCc4ccc5c(c4)NCN5)CC3)cccc2c1,CHEMBL182721,1.66,CHEMBL838638,8.779891911959945
c1ccc2c(N3CCN(CCc4ccc5[nH]cnc5c4)CC3)cccc2c1,CHEMBL2298806,1.66,CHEMBL3073105,8.779891911959945
CCCN(CCCCOc1ccc2c(/C=N/O)cnn2c1)[C@H]1CCc2c(O)cccc2C1,CHEMBL4071868,1.67,CHEMBL4010156,8.777283528852417
CCCN(CCCCOc1ccc2c(C=O)cnn2c1)[C@H]1CCc2c(O)cccc2C1,CHEMBL4071185,1.67,CHEMBL4010156,8.777283528852417
CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,CHEMBL1385840,1.677,CHEMBL1909140,8.775466937393915
O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2s1,CHEMBL5928625,1.69,CHEMBL5730969,8.772113295386326
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)nc2N1,CHEMBL1774087,1.7,CHEMBL1776016,8.769551078621726
c1ccc(-c2cccc(CN3CCN(c4cccc5c4OCCO5)CC3)c2)cc1,CHEMBL77472,1.7,CHEMBL672308,8.769551078621726
Cc1c(OCCCN2CCN(c3cccc4cc(F)ccc34)CC2)ccc2c1C(=O)NC2,CHEMBL1257736,1.7,CHEMBL1260558,8.769551078621726
COc1ccc2c(c1)c1c(n2C)Cc2ccccc2CCN(C)CC1,CHEMBL245764,1.7,CHEMBL885887,8.769551078621726
O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,CHEMBL5219924,1.7,CHEMBL5215982,8.769551078621726
O=S(=O)(c1cccc2ncccc12)N1CCC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,CHEMBL4241050,1.7,CHEMBL4229838,8.769551078621726
COc1ccccc1N1CCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1,CHEMBL3937643,1.7,CHEMBL3887359,8.769551078621726
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)C1CCCC1,CHEMBL78617,1.7,CHEMBL671651,8.769551078621726
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)C(F)(F)F,CHEMBL3913691,1.7,CHEMBL3872755,8.769551078621726
CN1CCN(Cc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,CHEMBL4865907,1.7,CHEMBL4821052,8.769551078621726
O=S(=O)(NCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1cccc(F)c1,CHEMBL4075144,1.7,CHEMBL4041093,8.769551078621726
O[C@]1(c2ccc(Cl)c(Cl)c2)C[C@H]2CC[C@@H](C1)N2Cc1coc2ccccc12,CHEMBL3084516,1.7,CHEMBL1033058,8.769551078621726
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,CHEMBL1237021,1.7,CHEMBL4314365,8.769551078621726
O=C1COc2ccccc2N1CCCN1CCN(c2cccc3[nH]c(=O)oc23)CC1,CHEMBL4104013,1.7189999999999999,CHEMBL4000277,8.764724123312948
O=C(N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2o1,CHEMBL5794366,1.73,CHEMBL5730969,8.761953896871205
O=C(CCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CHEMBL147830,1.738,CHEMBL4416273,8.759950227887352
Cc1ccc2sc(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)cc2c1,CHEMBL4748379,1.738,CHEMBL4685403,8.759950227887352
FC(F)(F)c1nc2c(OCCNCc3ccccc3)cccc2[nH]1,CHEMBL87192,1.75,CHEMBL672205,8.756961951313706
O=S(=O)(N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cccs1,CHEMBL5747372,1.75,CHEMBL5730969,8.756961951313706
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCOc3ccc4c(c3)NC(=O)CC4)CN2)c1O,CHEMBL4873313,1.77,CHEMBL4828545,8.752026733638193
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1,CHEMBL199226,1.778,CHEMBL4416273,8.750068243365805
CCc1cccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)COC)CC3)CC2)c1Cl,CHEMBL5408223,1.78,CHEMBL5381008,8.749579997691106
O=S(=O)(N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2s1,CHEMBL5816029,1.78,CHEMBL5730969,8.749579997691106
CCc1c(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4nsc5ccccc45)CC3)CC2)sc2ccccc12,CHEMBL5939566,1.78,CHEMBL5730969,8.749579997691106
NC(=O)c1cc2c3c(ccc2[nH]1)OCC(CN1CCC2(CC1)C(=O)NCN2c1ccccc1)O3,CHEMBL320880,1.8,CHEMBL672490,8.744727494896694
O=C(CCN1CCN(CCC(=O)OC2(c3ccc(Cl)cc3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,CHEMBL3318846,1.8,CHEMBL3369121,8.744727494896694
Oc1nc2cccc(N3CCN(Cc4cncc(-c5ccccc5)c4)CC3)c2o1,CHEMBL76990,1.8,CHEMBL672308,8.744727494896694
CCc1cccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)c4ccc(-c5cccnc5)cc4)CC3)CC2)c1Cl,CHEMBL5440422,1.8,CHEMBL5381008,8.744727494896694
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4ccccc4)cc32)CC1,CHEMBL1259043,1.8,CHEMBL1261591,8.744727494896694
O=S(=O)(NCCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1cccc(F)c1,CHEMBL4087852,1.8,CHEMBL4041093,8.744727494896694
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2s1,CHEMBL6016619,1.81,CHEMBL5730969,8.742321425130816
Oc1ccc(C2=CCC[C@@H](CN3CC=C(c4ccccc4)CC3)C2)cc1,CHEMBL357416,1.85,CHEMBL672911,8.732828271596986
CN(C)CCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,CHEMBL3318848,1.85,CHEMBL3369121,8.732828271596986
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCNC(=O)c3cc4ccccc4[nH]3)CN2CC)c1O,CHEMBL4853568,1.86,CHEMBL4828545,8.730487055782083
O=C(Nc1ccccc1)N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,CHEMBL5941070,1.86,CHEMBL5730969,8.730487055782083
O=C1NCc2cc(F)c(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc21,CHEMBL1258763,1.86,CHEMBL1260558,8.730487055782083
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)N1CCc2ncccc2C1,CHEMBL5398100,1.86,CHEMBL5381008,8.730487055782083
O=C(N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2[nH]1,CHEMBL5913523,1.9,CHEMBL5730969,8.721246399047171
CN1CCN(Cc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,CHEMBL4846866,1.9,CHEMBL4821052,8.721246399047171
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4ccccn4)cc32)CC1,CHEMBL1259006,1.9,CHEMBL1261591,8.721246399047171
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccccc2s1,CHEMBL3290012,1.9,CHEMBL3297335,8.721246399047171
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCO)CN2)c1O,CHEMBL4847432,1.9,CHEMBL4828545,8.721246399047171
COc1ccc(C(F)(F)F)cc1S(=O)(=O)N[C@H]1CC[C@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1,CHEMBL234232,1.9,CHEMBL894519,8.721246399047171
Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)cc4F)CC3)noc2c1,CHEMBL4860828,1.9,CHEMBL4821052,8.721246399047171
CCCS(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,CHEMBL3920432,1.9,CHEMBL3872755,8.721246399047171
Cc1c(S(=O)(=O)NCCCCN2CCC(c3noc4cc(F)ccc34)CC2)sc2ccc(F)cc12,CHEMBL3290016,1.9,CHEMBL3297244,8.721246399047171
CN1CCN(C2Cc3ccccc3Sc3ccc(Cc4nnnn4C)cc32)CC1,CHEMBL1259129,1.9,CHEMBL1261596,8.721246399047171
COC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,CHEMBL422334,1.905,CHEMBL4416273,8.720105019988361
