canonical_smiles,molecule_chembl_id,IC50_nM,assay_chembl_id,pIC50
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)nc3)ncc2F)c1,CHEMBL6022830,550.0,CHEMBL5733991,6.259637310505756
C=CC(=O)N(C)Cc1cccc(Nc2nc(Nc3ccccc3)ncc2C)c1,CHEMBL5928380,550.0,CHEMBL5733991,6.259637310505756
C=CC(=O)Nc1cc(Nc2ncc(F)c(-c3ccc4cc(C(=O)NC)n(C(C)C)c4c3)n2)ccc1N1CCN(C)CC1,CHEMBL5620032,551.5,CHEMBL5615487,6.25845448322379
C=CC(=O)N1CC(Oc2ccc3ncnc(Nc4ccc(Br)c(Cl)c4)c3n2)C1,CHEMBL5792678,555.0,CHEMBL5738182,6.255707016877324
CN(C)CCOc1ccc(Nc2ncc3nc(Sc4ccccc4)n(C4CCOCC4)c3n2)cc1,CHEMBL4225777,556.0,CHEMBL4222847,6.2549252084179425
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL305660,559.1,CHEMBL1909203,6.252510507741327
CCOc1cc2ncnc(Nc3cccc(-c4csc(N)n4)c3)c2cc1OCC,CHEMBL340660,560.0,CHEMBL678292,6.251811972993799
COCCn1c(=O)oc2cc3ncnc(Nc4cccc(C(C)=O)c4)c3cc21,CHEMBL3612570,560.0,CHEMBL3614855,6.251811972993799
COCCOc1cc2ncnc(Nc3ccc(C(F)F)c(C=O)c3)c2cc1OCCOC,CHEMBL5632548,560.0,CHEMBL5626903,6.251811972993799
Cc1[nH]c2ncnc(Nc3ccc(F)cc3)c2c1C,CHEMBL73710,560.0,CHEMBL677880,6.251811972993799
Oc1ccc(CN(Cc2cc(Cl)cc(Cl)c2O)C(=S)Nc2ccccc2)cc1,CHEMBL591288,560.0,CHEMBL1064829,6.251811972993799
O=C1CSC(N/N=C/c2cc(Cl)ccc2O)=N1,CHEMBL592480,560.0,CHEMBL1064820,6.251811972993799
C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL3622621,560.4,CHEMBL3625155,6.251501873386263
CNC(=O)CN1CC[C@H](n2c(Nc3ccc(F)cc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)C1,CHEMBL4758107,561.0,CHEMBL4722830,6.251037138743838
C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,CHEMBL117326,562.34,CHEMBL680028,6.250001023441651
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,CHEMBL12131,564.0,CHEMBL1909203,6.248720896016658
C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,CHEMBL1817965,565.0,CHEMBL1820122,6.247951552180561
Fc1cccc(COc2ccc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)cc2Cl)c1,CHEMBL246493,565.0,CHEMBL903494,6.247951552180561
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@@H]3CCC[C@H](O)C3)ccn2)cn1,CHEMBL5894059,566.0,CHEMBL5737540,6.247183568811728
CN(C)CCCN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,CHEMBL3233781,567.5,CHEMBL3238947,6.24603413413484
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCCN(C)C,CHEMBL3676347,568.0,CHEMBL3705421,6.245651664288982
CC1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4cc32)CC1,CHEMBL4634127,569.0,CHEMBL4628612,6.244887733604928
Cn1c(-c2csc(N/N=C\c3ccncc3)n2)nc2ccccc21,CHEMBL4796408,569.41,CHEMBL4729710,6.244574910025939
CC1(C)OB(c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)OC1(C)C,CHEMBL3219505,570.0,CHEMBL3223148,6.2441251443275085
Cc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,CHEMBL307026,570.0,CHEMBL677880,6.2441251443275085
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)CC1,CHEMBL6008669,570.0,CHEMBL5738182,6.2441251443275085
COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,CHEMBL170724,570.0,CHEMBL674693,6.2441251443275085
O=c1oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc2n1CCCN1CCOCC1,CHEMBL2064389,570.0,CHEMBL2066000,6.2441251443275085
Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,CHEMBL2070191,570.0,CHEMBL2071758,6.2441251443275085
CC(C)S(=O)(=O)c1ccccc1Nc1nc(N/N=C/c2ccc(F)cc2)ncc1Cl,CHEMBL3921664,570.0,CHEMBL3870418,6.2441251443275085
Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1,CHEMBL1242475,571.0,CHEMBL1243977,6.243363891754152
CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5cn[nH]c5c4)n3)cc2)CC1,CHEMBL5173070,571.55,CHEMBL5127053,6.242945770913057
CC(C)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,CHEMBL5412895,572.0,CHEMBL5341566,6.242603971206975
COCCOc1cc2ncnc(Nc3ccc(Cl)c(C(F)(F)F)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL3622633,573.6,CHEMBL3625155,6.241390857340257
Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,CHEMBL328244,574.72,CHEMBL680017,6.240543689348808
Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,CHEMBL1241491,575.0,CHEMBL1243977,6.2403321553103694
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cc(-c5ccsc5)ccc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,CHEMBL3263965,575.0,CHEMBL3266279,6.2403321553103694
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1ccccn1,CHEMBL3234737,575.0,CHEMBL3240253,6.2403321553103694
CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,CHEMBL1242198,576.0,CHEMBL1243977,6.239577516576788
FC(F)(F)c1cccc(Nc2ncnc3ccccc23)c1,CHEMBL92824,577.0,CHEMBL677204,6.238824186844269
C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(Br)ccn3)cc2)c(C(N)=O)n1N,CHEMBL4878421,578.0,CHEMBL4841672,6.2380721615794705
O=C(/C=C/CN1CCCC1)N1CCCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,CHEMBL4643903,578.0,CHEMBL4628612,6.2380721615794705
CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,CHEMBL1242115,579.0,CHEMBL1243977,6.237321436272564
Cc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,CHEMBL601040,580.0,CHEMBL1065784,6.236572006437063
COc1cc2ncnc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,CHEMBL5412768,580.0,CHEMBL5384093,6.236572006437063
C=CC(=O)Nc1cccc(-c2c(Cl)sc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,CHEMBL4475546,580.5,CHEMBL4416106,6.236197775925407
O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1nnn(-c2ccc(F)cc2)c1C(F)(F)F,CHEMBL3774451,582.17,CHEMBL3779159,6.2349501780970495
COc1ccc(/C=N/Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)cc1,CHEMBL3894726,587.0,CHEMBL3870418,6.231361898752386
COc1cc2c(NCc3ccccc3)ncnc2cc1O,CHEMBL333851,588.0,CHEMBL677204,6.230622673923861
N#CCC[C@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,CHEMBL5747445,588.0,CHEMBL5736995,6.230622673923861
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CC,CHEMBL3676390,589.0,CHEMBL3705421,6.229884705212898
C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,CHEMBL281300,589.4200000000001,CHEMBL680028,6.229575131902664
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1-c1cccc(CN2CCOCC2)c1,CHEMBL1683960,590.0,CHEMBL1686143,6.229147988357855
Fc1ccc(Oc2ncnc3ccccc23)cc1Cl,CHEMBL3628800,590.0,CHEMBL3631055,6.229147988357855
Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1,CHEMBL2312654,590.0,CHEMBL2317775,6.229147988357855
CC1(C)OB(c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)OC1(C)C,CHEMBL3219504,590.0,CHEMBL3223148,6.229147988357855
NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)cc1,CHEMBL1830276,590.0,CHEMBL1831627,6.229147988357855
C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4551557,591.0,CHEMBL4411959,6.228412519118745
COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,CHEMBL4447225,592.0,CHEMBL4371479,6.22767829327708
CC(C)S(=O)(=O)c1ccccc1Nc1nc(N/N=C/c2ccc(C(F)(F)F)cc2)ncc1Cl,CHEMBL3893810,593.0,CHEMBL3870418,6.226945306635738
CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)c(F)c3)ncnc2cc1OC,CHEMBL3941175,593.0,CHEMBL3854863,6.226945306635738
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3OC)n2)c1,CHEMBL4226177,593.5,CHEMBL4222198,6.226579276709391
C=CS(=O)(=O)Oc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL5631882,594.0,CHEMBL5626903,6.2262135550188065
Cc1ccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)cc1,CHEMBL3774712,594.5,CHEMBL3776094,6.22584814104529
COc1cc(-c2nc(-c3ccc(-c4nc(-c5nnc(-c6ccncc6)o5)c[nH]4)cc3)no2)cc(OC)c1OC,CHEMBL5639966,596.0,CHEMBL5639043,6.2247537402597635
CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)nc1,CHEMBL4225828,596.0,CHEMBL4223404,6.2247537402597635
COc1c(C)cccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,CHEMBL5758879,596.6,CHEMBL5737540,6.224316750973956
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)cc3)c2cc1NC(=O)/C=C/c1cccnc1,CHEMBL5188857,597.0,CHEMBL5127078,6.224025668870631
COc1cc(N2CCN(CC(=O)N(C)C)C2=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL4519408,598.0,CHEMBL4348480,6.223298816011589
CN(C)CCCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,CHEMBL3233772,598.35,CHEMBL3238947,6.223044704634479
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)C1,CHEMBL4065984,600.0,CHEMBL4038017,6.221848749616356
N#C/C(=C/c1cc(Cc2ccccc2)c(O)c(Cc2ccccc2)c1)C(N)=O,CHEMBL538909,600.0,CHEMBL941412,6.221848749616356
C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C(C)=O)CC3)n2)c1,CHEMBL3604941,600.0,CHEMBL3606403,6.221848749616356
OC[C@@H](Nc1ncnc2sc(-c3ccc(CN4CCNCC4)cc3)cc12)c1ccccc1,CHEMBL3416630,600.0,CHEMBL3418213,6.221848749616356
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1C(=O)Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,CHEMBL2385991,600.0,CHEMBL2390159,6.221848749616356
OCCN1CCN(Cc2ccc(-c3cc4c(N[C@H](CO)c5ccccc5)ncnc4s3)cc2)CC1,CHEMBL3416631,600.0,CHEMBL3418213,6.221848749616356
O=C(NCCc1ccc(O)c(Br)c1)/C(Cc1cc(Br)c(O)c(Oc2ccc(CCNC(=O)/C(Cc3cc(Br)c(O)c(-c4cc(C/C(=N\O)C(=O)NCCc5ccc(O)c(Br)c5)cc(Br)c4O)c3)=N/O)cc2Br)c1)=N/O,CHEMBL2333163,600.0,CHEMBL2344161,6.221848749616356
Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCC1,CHEMBL166765,600.0,CHEMBL674693,6.221848749616356
CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,CHEMBL3758502,600.0,CHEMBL3761494,6.221848749616356
CN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)CCNS(=O)(=O)c1cccc2c(N(C)C)cccc12,CHEMBL591897,600.0,CHEMBL1072146,6.221848749616356
c1nc(Nc2ccc3[nH]ccc3c2)c2sccc2n1,CHEMBL442749,600.0,CHEMBL674107,6.221848749616356
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353408,600.0,CHEMBL3389020,6.221848749616356
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)[C@@H](O)[C@H]1O,CHEMBL505705,600.0,CHEMBL674640,6.221848749616356
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353404,600.0,CHEMBL3389020,6.221848749616356
CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3746473,600.585,CHEMBL3750872,6.221425518788018
COc1cccc(/C=N/Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,CHEMBL3905284,601.0,CHEMBL3870418,6.221125527997261
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(Cl)c(Br)c(Cl)c4)nn32)CC1,CHEMBL5283553,603.0,CHEMBL5251900,6.219682687859849
c1ccc(CNc2ncnc3cccnc23)cc1,CHEMBL53552,603.0,CHEMBL680021,6.219682687859849
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NCCOc4ccccc4)c23)c1,CHEMBL5415565,606.0,CHEMBL5382278,6.217527375833714
Nc1ccc(C#Cc2cc(F)c3c(c2)C(=O)N(C(C(=O)Nc2nccs2)c2ncn4c2CCC4)C3)cn1,CHEMBL5170278,608.0,CHEMBL5120428,6.216096420727265
COc1cc2c(Nc3ccc(-c4ccccc4)cc3)ncnc2cc1OCC1CCN(C)CC1,CHEMBL5288957,609.0,CHEMBL5250194,6.215382707367125
CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,CHEMBL1233882,610.0,CHEMBL1243977,6.214670164989233
CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC,CHEMBL194349,610.0,CHEMBL881943,6.214670164989233
CN(CCOC(=O)c1ccc(C(=O)Nc2ncnc3c2c(-c2ccc(Cl)cc2)nn3C(C)(C)C)nc1)Cc1ccc(C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,CHEMBL5277101,610.0,CHEMBL5241194,6.214670164989233
Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,CHEMBL57323,610.0,CHEMBL675521,6.214670164989233
COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)cc1,CHEMBL3975598,611.0,CHEMBL3877875,6.213958789757446
COc1cc2ncnc(N[C@@H](C)c3ccc(Cl)cc3)c2cc1OCCCCCCC(=O)NO,CHEMBL598407,614.0,CHEMBL1064921,6.211831628858832
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,CHEMBL290106,614.0,CHEMBL1909203,6.211831628858832
COc1cc2ncc(C#N)c(Nc3ccc(Br)c(C)c3)c2cc1OC,CHEMBL110055,616.6,CHEMBL1798351,6.209996479609511
COc1cc(NC(=O)C2CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NC(C)=O)n1,CHEMBL4462528,617.0,CHEMBL4400322,6.209714835966759
Oc1c(Br)cccc1Nc1ncnc2cc3c(cc12)OCCO3,CHEMBL4786797,617.1,CHEMBL4730561,6.2096444535856135
COc1ccc(C2N=C(C(N)=O)c3ncn(-c4ccc(F)cc4)c3N2)cc1OC,CHEMBL4793639,617.33,CHEMBL4700377,6.20948261738268
CN(C)CCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,CHEMBL245868,620.0,CHEMBL903494,6.207608310501746
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN1CCOCC1,CHEMBL472544,620.0,CHEMBL971642,6.207608310501746
Fc1cccc(COc2ccc(Nc3ccncn3)cc2Cl)c1,CHEMBL205652,620.0,CHEMBL861550,6.207608310501746
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(-c2ccccc2)cc1,CHEMBL1173718,620.0,CHEMBL1177207,6.207608310501746
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4cc(OC)c(C)c(OC)c4)nn32)CC1,CHEMBL5276374,621.0,CHEMBL5251900,6.20690839982342
COc1cc(/C=N\Nc2nc(-c3nc4ccccc4n3C)cs2)cc(OC)c1OC,CHEMBL4758204,622.64,CHEMBL4729710,6.2057629825592855
COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc3cccc(Cl)c3)c2cc1OC,CHEMBL1947126,623.0,CHEMBL1949352,6.20551195334083
COc1ccc(OC)c(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,CHEMBL4276965,623.0,CHEMBL4267255,6.20551195334083
O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL36819,624.5,CHEMBL677389,6.204467557289846
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=C)C,CHEMBL5087994,625.4,CHEMBL5046853,6.203842123093086
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCOCC5)c(C)c4)nc32)C1,CHEMBL4102288,626.0,CHEMBL4038017,6.20342566678957
O=C(Cc1cc(F)c(F)cc1F)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,CHEMBL1928956,627.0,CHEMBL1932747,6.202732459169283
CCCCCCCCCC(=O)N[C@@H]1[C@H]2Oc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3[C@@H]12,CHEMBL6006366,628.0,CHEMBL5730776,6.202040356262804
COc1ccccc1-c1cc2c(N[C@@H](CO)c3ccccc3)ncnc2s1,CHEMBL3416593,629.0,CHEMBL3418211,6.201349354554731
C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(OC)cc4)cc3F)ncnc2cc1OC,CHEMBL5568662,629.9000000000001,CHEMBL5537874,6.200728391650127
CC(=O)OCOC(=O)N(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL572028,630.0,CHEMBL1046364,6.200659450546418
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Sc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,CHEMBL501050,630.0,CHEMBL964194,6.200659450546418
Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,CHEMBL2070197,630.0,CHEMBL2071758,6.200659450546418
Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,CHEMBL1821875,630.0,CHEMBL1827038,6.200659450546418
CCc1ccc2nc(Nc3cc(Cc4ccccc4)nc(N[C@H]4CC[C@H](O)CC4)n3)sc2c1,CHEMBL2441273,630.96,CHEMBL2446676,6.199998172182031
Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]ccc23)cc1,CHEMBL2179124,631.0,CHEMBL4052479,6.199970640755866
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,CHEMBL1421,631.0,CHEMBL5629505,6.199970640755866
O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cc2cccnc2n(-c2ccc(F)cc2)c1=O,CHEMBL4289577,632.8,CHEMBL4252893,6.198733529510379
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCOCCCCOCCCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)/C=C/CN(C)C)C(C)(C)C)cc1,CHEMBL5199166,633.0,CHEMBL5736750,6.198596289982644
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN(C)C)c2)n1,CHEMBL3237929,638.0,CHEMBL3241595,6.195179321278838
CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21,CHEMBL1242666,638.0,CHEMBL1243977,6.195179321278838
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3)nc3c2CSCC3)c1,CHEMBL4776833,638.4,CHEMBL4730214,6.194907121657327
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3COC[C@H](O)C3)ccn2)cn1,CHEMBL5912587,639.0,CHEMBL5737540,6.1944991418416
C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)n2)C1,CHEMBL5799378,639.0,CHEMBL5738864,6.1944991418416
CN1C(=O)c2ccc(NC(=O)CSc3nc4cc5ccccc5cc4c(=O)n3-c3ccc(S(N)(=O)=O)cc3)cc2C1=O,CHEMBL5270336,640.0,CHEMBL5230835,6.1938200260161125
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6COCCN6)c45)ccc32)c1,CHEMBL246492,640.0,CHEMBL903494,6.1938200260161125
CCc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,CHEMBL1683956,640.0,CHEMBL1686143,6.1938200260161125
C=CS(=O)(=O)N1CCC[C@@H]1Cn1cc(-c2ccc3c(c2)OCO3)c2c(N)ncnc21,CHEMBL4095253,642.7,CHEMBL4058124,6.1919917000896
CC(C)=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,CHEMBL5892248,643.0,CHEMBL5731481,6.191789027075778
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(F)c4)nc3)c2)C1,CHEMBL5834450,644.0,CHEMBL5738864,6.1911141326401875
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,CHEMBL6011290,645.0,CHEMBL5738182,6.1904402853647325
N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,CHEMBL432428,645.65,CHEMBL676067,6.190002844637807
CCN1CCC(N2C=C([C@H](c3cccnc3)N(CC)c3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)NN2)CC1,CHEMBL5805600,649.0,CHEMBL5736995,6.187755303199631
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3699616,650.0,CHEMBL3706050,6.187086643357144
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccccc1,CHEMBL1934621,650.0,CHEMBL1935838,6.187086643357144
OB(O)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL3218424,650.0,CHEMBL3223148,6.187086643357144
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2Br)c1,CHEMBL3894076,650.0,CHEMBL3887857,6.187086643357144
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Cl)c1,CHEMBL3903707,650.0,CHEMBL3887857,6.187086643357144
CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL323630,650.0,CHEMBL680028,6.187086643357144
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2Cl)c1,CHEMBL6016385,650.0,CHEMBL5731339,6.187086643357144
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2Cl)c1,CHEMBL3975588,650.0,CHEMBL3887857,6.187086643357144
COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCOCC1,CHEMBL4536115,650.0,CHEMBL4371479,6.187086643357144
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2Br)c1,CHEMBL5810016,650.0,CHEMBL5731339,6.187086643357144
Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1C,CHEMBL3263373,650.0,CHEMBL3267504,6.187086643357144
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(=O)NCCN(CC)CC,CHEMBL3671537,652.0,CHEMBL3705421,6.185752404268079
S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2c1,CHEMBL3814182,653.0,CHEMBL3815405,6.185086818724926
CNc1cncc(-c2c[nH]c3nc(Nc4ccc(N5CCN(C(C)=O)CC5)cc4)nc(OC4CCCCC4)c23)n1,CHEMBL4520286,654.0,CHEMBL4349142,6.184422251675732
COc1cc2ncnc3c2cc1OCCCCCCOc1cc(F)c(Cl)cc1N3,CHEMBL5208312,655.1,CHEMBL5153035,6.18369240056806
Cc1nn(-c2ccccc2)c2nc(CC(=O)N3NC(=O)/C(=C\c4ccccc4)N=C3c3ccccc3)[nH]c(=O)c12,CHEMBL4790553,655.6,CHEMBL4737325,6.183361055101539
